id,id_objecta,id_spr_etap_rabot,id_otvetstvennogo,id_avtor,data_nachala_rabot,data_okonchaniya_rabot,document_number,srok_dney,comment,status
5331,2140041,45,20,20,2014-01-23,2014-01-23,,,," ? ??????"
5332,2140051,45,20,20,2014-02-17,2014-02-17,,,," ? ??????"
5333,2140061,45,21,21,2014-02-26,2014-02-26,40,,". ????.??? ???????? 26.02.2014"," ? ??????"
5334,2140071,45,21,21,2014-02-28,2014-02-28,,,," ? ??????"
5335,2140072,44,20,20,2014-03-03,2014-03-03,,,," ? ??????"
5336,2140073,44,20,20,2014-03-03,2014-03-03,,,," ? ??????"
5337,2140074,44,20,20,2014-03-03,2014-03-03,,,," ? ??????"
5338,2140081,45,20,20,2014-03-03,2014-03-03,,,," ? ??????"
5339,2140091,19,20,20,2014-03-04,2014-01-17,,,," ? ??????"
5340,2140101,45,20,20,2014-03-07,2014-03-07,,,," ? ??????"
5341,2140102,67,20,20,2014-05-27,2014-05-27,323,,," ? ??????"
5342,2140111,45,20,20,2014-03-12,2014-03-12,,,," ? ??????"
5343,2140121,84,20,20,2014-03-14,2014-03-14,,,"14.03.2014 ??????? ?.?.?."," ? ??????"
5344,2140131,45,20,20,2014-03-24,2014-03-24,,,," ? ??????"
5345,2140132,44,20,20,2014-03-26,2014-03-26,,,," ? ??????"
5346,2140133,44,20,20,2014-03-26,2014-03-26,,,," ? ??????"
5347,2140141,45,20,20,2014-03-24,2014-03-24,,,," ? ??????"
5348,2140142,44,20,20,2014-05-13,2014-05-13,,,," ? ??????"
5349,2140143,44,20,20,2014-05-13,2014-05-13,,,," ? ??????"
5350,2140144,44,20,20,2014-05-13,2014-05-13,,,," ? ??????"
5351,2140151,44,20,20,2014-03-26,2014-03-26,,,," ? ??????"
5352,2140161,45,20,20,2014-04-02,2014-04-02,,,," ? ??????"
5353,2140162,4,20,20,2014-07-03,2014-06-30,13_57005,,," ? ??????"
5354,2140171,19,20,20,2014-04-07,2014-03-26,...2014-275,,," ? ??????"
5355,2140181,45,20,20,2014-04-17,2014-04-17,,,," ? ??????"
5356,2140191,45,20,20,2014-04-24,2014-04-24,,,," ? ??????"
5357,2140201,45,20,20,2014-04-30,2014-07-21,351,,". ????.??? ???????? 30.04.2014"," ? ??????"
5358,2140211,45,21,21,2014-04-30,2014-05-06,204,,". ????.??? ???????? 30.04.2014"," ? ??????"
5359,2140212,90,20,20,2014-05-19,2014-05-19,315,,," ? ??????"
5360,2140221,45,20,20,2014-04-30,2014-05-14,312,,". ????.??? ???????? 30.04.2014"," ? ??????"
5361,2140231,45,20,20,2014-05-16,2014-05-16,,,," ? ??????"
5362,2140241,45,20,20,2014-06-06,2014-06-06,,,," ? ??????"
5363,2140251,45,21,21,2014-06-10,2014-06-10,,,," ? ??????"
5364,2140261,45,21,21,2014-06-10,2014-06-10,,,," ? ??????"
5365,2140271,45,21,21,2014-06-16,2014-06-16,,,," ? ??????"
5366,2140281,45,20,20,2014-06-24,2014-06-30,338,,". ????.??? ???????? 24.06.2014"," ? ??????"
5367,2140291,45,20,20,2014-07-14,2016-02-04,8,,". ????.??? ???????? 14.07.2014"," ? ??????"
5368,2140301,21,20,20,2014-07-04,2014-07-04,,,"03.07.14 ???????? ???????? ? ????????? ?????????? ?? ??????????????? ??????????? (???.? 78-78-81/007/2014-214."," ? ??????"
5369,2140311,44,20,20,2014-07-18,2014-07-18,,,," ? ??????"
5370,2140321,45,20,20,2014-08-04,2014-08-04,,,," ? ??????"
5371,2140331,45,20,20,2014-08-05,2014-08-05,,,," ? ??????"
5372,2140341,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5373,2140342,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5374,2140343,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5375,2140344,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5376,2140345,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5377,2140346,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5378,2140347,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5379,2140348,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5380,2140349,44,20,20,2014-08-18,2014-08-18,,,," ? ??????"
5381,2140351,45,20,20,2014-08-14,2014-08-14,,,," ? ??????"
5382,2140361,45,14,14,2014-08-15,2014-08-15,,,," ? ??????"
5383,2140371,45,14,14,2014-08-15,2014-08-15,,,," ? ??????"
5384,2140381,45,20,20,2014-08-28,2014-08-28,,,," ? ??????"
5385,2140391,45,14,14,2014-09-01,2014-09-01,,,," ? ??????"
5386,2140401,45,14,14,2014-09-03,2014-09-03,,,," ? ??????"
5387,2140411,45,20,20,2014-09-03,2014-09-03,385,,". ????.??? ???????? 03.09.2014"," ? ??????"
5388,2140421,45,20,20,2014-09-04,2014-09-04,,,," ? ??????"
5389,2140431,45,20,20,2014-09-05,2014-09-05,,,," ? ??????"
5390,2140441,45,20,20,2014-09-05,2014-09-05,,,," ? ??????"
5391,2140461,45,20,20,2014-09-10,2014-09-10,,,," ? ??????"
5392,2140481,45,20,20,2014-09-11,2014-09-11,,,," ? ??????"
5393,2140491,45,20,20,2014-09-11,2014-09-11,,,," ? ??????"
5394,2140501,45,20,20,2014-09-17,2014-09-17,,,," ? ??????"
5395,2140511,45,20,20,2014-09-22,2014-09-22,,,," ? ??????"
5396,2140521,4,20,20,2014-10-07,2014-09-25,15_964,,," ? ??????"
5397,2140522,4,20,20,2014-10-07,2014-09-22,15_914,,," ? ??????"
5398,2140523,4,20,20,2014-10-07,2014-09-22,15_895,,," ? ??????"
5399,2140524,4,20,20,2014-10-07,2014-09-22,15_896,,," ? ??????"
5400,2140525,4,20,20,2014-10-07,2014-09-22,15_898,,," ? ??????"
5401,2140526,4,20,20,2014-10-07,2014-09-25,15_966,,," ? ??????"
5402,2140527,4,20,20,2014-10-07,2014-09-25,15_968,,," ? ??????"
5403,2140528,4,20,20,2014-10-07,2014-09-25,15_967,,," ? ??????"
5404,2140529,4,20,20,2014-10-07,2014-09-25,15_971,,"????????? ???? ???"," ? ??????"
5405,2140531,45,20,20,2014-10-13,2014-10-16,432,,". ????.??? ???????? 13.10.2014"," ? ??????"
5406,2140541,67,20,20,2014-10-14,2014-10-14,427,,," ? ??????"
5407,2140551,84,20,20,2014-10-14,2014-09-09,,,," ? ??????"
5408,2140561,84,20,20,2014-10-14,2014-09-09,,,," ? ??????"
5409,2140571,84,20,20,2014-10-14,2014-09-09,,,," ? ??????"
5410,2140581,45,21,21,2014-10-14,2014-10-14,,,," ? ??????"
5411,2140591,45,20,20,2014-10-22,2014-10-22,,,," ? ??????"
5412,2140601,99,20,20,2014-11-13,2014-11-13,,,," ? ??????"
5413,2140611,45,20,20,2014-10-28,2014-10-28,,,," ? ??????"
5414,2140621,19,14,14,2014-10-30,2014-11-09,2014-62,,"????????? ?? ???? ????????? 78-0-1-65/3054/2014-62 ?? 09.11.14"," ? ??????"
5415,2140641,45,20,20,2014-11-07,2014-11-07,,,," ? ??????"
5416,2140651,45,20,20,2014-11-10,2014-11-10,,,," ? ??????"
5417,2140661,84,20,20,2014-11-11,2014-11-11,,,?.?.?.," ? ??????"
5418,2140671,45,20,20,2014-11-14,2014-11-14,,,," ? ??????"
5419,2140681,44,20,20,2014-11-14,2014-11-14,,,," ? ??????"
5420,2140691,44,20,20,2014-11-14,2014-11-14,,,," ? ??????"
5421,2140701,45,21,21,2014-11-17,2014-11-17,446,,". ????.??? ???????? 17.11.2014"," ? ??????"
5422,2140711,45,20,20,2014-11-17,2014-11-17,446,,". ????.??? ???????? 17.11.2014"," ? ??????"
5423,2140721,45,20,20,2014-11-18,2014-11-18,,,," ? ??????"
5424,2140731,45,20,20,2014-11-25,2014-11-25,,,," ? ??????"
5425,2140741,18,12,12,2014-12-29,2014-12-29,662,,"????????? ????"," ? ??????"
5426,2140742,18,12,12,2014-12-29,2014-12-29,662,,"????????? ????"," ? ??????"
5427,2140743,18,12,12,2014-12-29,2014-12-29,662,,"????????? ????"," ? ??????"
5428,2140751,45,20,20,2014-12-16,2014-12-16,,,," ? ??????"
5429,2140761,18,20,20,2014-12-18,2014-12-12,,,"??? ???.?.??????? ????????????? ?.?."," ? ??????"
5430,2140771,45,21,21,2014-12-24,2014-12-24,,,," ? ??????"
5431,2140782,45,20,20,2014-12-24,2014-12-24,,,," ? ??????"
5432,2140791,45,20,20,2014-12-29,2014-12-29,489,,". ????.??? ???????? 29.12.2014"," ? ??????"
5433,2150011,45,20,20,2015-01-13,2015-01-13,,,," ? ??????"
5434,2150012,101,20,20,2015-03-12,2015-03-02,,,," ? ??????"
5435,2150013,100,20,20,2015-03-12,2015-02-26,,,"?? ??.?????."," ? ??????"
5436,2150014,100,20,20,2015-03-12,2015-02-26,,,"?? ??.?????."," ? ??????"
5437,2150015,100,20,20,2015-03-12,2015-02-26,,,"?? ??.?????."," ? ??????"
5438,2150016,21,20,20,2015-06-08,2015-05-27,,,"27.05.15 ?????????? ?????????????? ?????????? ?2 ?? ?????????? ????? ?????? ?? ???????? ? 001 (???????????  ?? ??????? ????????? ????? ?????????). ???? ???????????? ????? ?? ? ??????? ?."," ? ??????"
5439,2150017,100,20,20,2015-03-12,2015-02-26,,,"?? ??.?????."," ? ??????"
5440,2150018,21,20,20,2015-03-17,2015-02-07,,,"07.02.2015?. ???????? ???????? ? ??????????? ????? ?? ????? ?? ??.? ??.?????."," ? ??????"
5441,2150019,100,20,20,2015-03-12,2015-03-11,,,"?????????? ?? ??.?????."," ? ??????"
5442,2150021,45,20,20,2015-01-13,2015-01-13,,,," ? ??????"
5443,2150031,21,3,3,2015-01-16,2015-01-22,,,"22.01.2015 ????? ????????? ?????????? ?????????????"," ? ??????"
5444,2150041,18,20,20,2015-01-29,2015-01-29,?/?,,"29.01.15 ?????? ?.?. ??????? ?.?.?. ??????????? ??? ?.?. ? ?? ?????? ???????? ???."," ? ??????"
5445,2150051,45,20,20,2015-01-15,2015-01-15,,,," ? ??????"
5446,2150061,44,20,20,2015-01-16,2015-01-16,,,," ? ??????"
5447,2150071,45,20,20,2015-01-20,2015-01-20,,,," ? ??????"
5448,2150072,21,20,20,2015-01-29,2015-01-27,17,,"????????? ?? ????????? ????? ???????? ?????????."," ? ??????"
5449,2150073,21,20,20,2015-01-29,2015-01-27,17,,"????????? ?? ????????? ????? ???????? ?????????."," ? ??????"
5450,2150081,45,20,20,2015-01-22,2015-01-22,,,," ? ??????"
5451,2150091,45,20,20,2015-01-27,2015-01-28,19,,". ????.??? ???????? 27.01.2015"," ? ??????"
5452,2150101,84,20,20,2015-01-27,2015-01-26,,,"????????? ?.?."," ? ??????"
5453,2150102,91,20,20,2015-01-30,2015-01-28,,,," ? ??????"
5454,2150111,45,20,20,2015-01-27,2015-01-27,,,," ? ??????"
5455,2150121,49,20,20,2015-01-28,2015-01-28,,,," ? ??????"
5456,2150131,45,20,20,2015-01-28,2015-01-28,,,," ? ??????"
5457,2150141,91,20,20,2015-01-30,2015-01-28,,,," ? ??????"
5458,2150151,19,20,20,2015-01-30,2015-01-29,2015-22,,?.?.?.," ? ??????"
5459,2150161,45,20,20,2015-02-02,2015-02-02,,,," ? ??????"
5460,2150171,69,21,21,2015-02-04,2015-02-04,26,,," ? ??????"
5461,2150172,69,21,21,2015-02-04,2015-02-04,27,,," ? ??????"
5462,2150173,69,21,21,2015-02-04,2015-02-04,28,,," ? ??????"
5463,2150181,45,21,21,2015-02-04,2015-02-09,33,,". ????.??? ???????? 04.02.2015"," ? ??????"
5464,2150182,44,21,21,2015-02-04,2015-02-04,,,," ? ??????"
5465,2150183,44,21,21,2015-02-04,2015-02-04,,,," ? ??????"
5466,2150191,45,21,21,2015-02-06,2015-02-06,,,," ? ??????"
5467,2150192,4,20,20,2015-03-02,2015-02-26,12_20481,,," ? ??????"
5468,2150193,4,20,20,2015-03-02,2015-02-26,12_20481,,," ? ??????"
5469,2150194,4,20,20,2015-03-02,2015-02-26,12_20481,,," ? ??????"
5470,2150201,91,4,4,2015-02-19,2015-02-17,,,," ? ??????"
5471,2150211,18,20,20,2015-02-16,2015-02-04,,,," ? ??????"
5472,2150221,18,20,20,2015-02-24,2015-02-04,,,," ? ??????"
5473,2150231,45,20,20,2015-02-16,2015-02-16,,,," ? ??????"
5474,2150241,45,20,20,2015-02-16,2015-02-16,,,," ? ??????"
5475,2150251,45,20,20,2015-02-16,2015-02-16,,,," ? ??????"
5476,2150261,45,20,20,2015-02-16,2015-02-16,,,," ? ??????"
5477,2150262,20,20,20,2015-03-23,2015-03-23,,,," ? ??????"
5478,2150263,20,20,20,2015-03-23,2015-03-23,,,," ? ??????"
5479,2150264,20,20,20,2015-03-23,2015-03-23,,,," ? ??????"
5480,2150265,20,20,20,2015-03-23,2015-03-23,,,," ? ??????"
5481,2150271,45,20,20,2015-02-18,2015-02-18,,,," ? ??????"
5482,2150281,45,20,20,2015-02-19,2015-02-19,,,," ? ??????"
5483,2150291,91,20,20,2015-02-24,2015-01-30,,,," ? ??????"
5484,2150301,21,20,20,2015-02-24,2015-02-16,,,"16.02.15 ?.?.?. ????? CD ? ?? (??????"," ? ??????"
5485,2150311,110,20,20,2015-02-24,2015-02-12,,,," ? ??????"
5486,2150321,19,20,20,2015-02-24,2015-02-19,2015-65,,"19.02.15 ?????????? ?. ?????? ???????? ? ?????? 78-0-1-65/3057/2015-65."," ? ??????"
5487,2150331,19,20,20,2015-02-24,2015-02-19,,,"19.02.15 ?????????? ?. ?????? ???????? ? ?????? 78-0-1-65/3057/2015-65."," ? ??????"
5488,2150341,110,20,20,2015-02-24,2015-02-19,,,"????? ????????? ????????? ?????????? 19.02.15."," ? ??????"
5489,2150351,19,20,20,2015-02-24,2015-02-19,,,"19.02.15 ?????????? ?. ?????? ???????? ? ?????? 78-0-1-65/3057/2015-63."," ? ??????"
5490,2150361,19,20,20,2015-02-24,2015-02-19,,,"19.02.15 ?????????? ?. ?????? ???????? ? ?????? 78-0-1-65/3057/2015-62."," ? ??????"
5491,2150371,45,20,20,2015-02-26,2015-02-26,61,,". ????.??? ???????? 26.02.2015"," ? ??????"
5492,2150381,45,20,20,2015-02-27,2015-02-27,,,," ? ??????"
5493,2150391,21,20,20,2015-03-12,2015-03-12,,,"11.03.15 CD ????????? ? ??  ?.?.?. ? ?????? 78-0-1-65/3038/2015-181 - ??? ???????? ???????."," ? ??????"
5494,2150401,45,14,14,2015-03-11,2015-03-11,74,,". ????.??? ???????? 11.03.2015"," ? ??????"
5495,2150402,19,14,14,2015-03-31,2015-03-31,30-2041740,,," ? ??????"
5496,2150403,19,14,14,2015-03-31,2015-03-31,30-2041797,,," ? ??????"
5497,2150404,19,14,14,2015-03-31,2015-03-31,30-2041859,,," ? ??????"
5498,2150411,45,14,14,2015-03-11,2015-03-11,,,," ? ??????"
5499,2150421,45,20,20,2015-03-16,2015-03-16,,,," ? ??????"
5500,2150422,21,20,20,2015-04-10,2015-04-09,,,"? 09.04.15 ???????? ?????? ?????? ? ????? ? ??????????? ???????? ?????? (???????? ???) ? ???? ???????????? ?? ??????? ?.?."," ? ??????"
5501,2150431,45,14,14,2015-03-17,2015-03-17,,,," ? ??????"
5502,2150441,45,14,14,2015-03-17,2015-03-17,,,," ? ??????"
5503,2150451,14,20,20,2015-03-19,2015-03-06,,,"????? ????????? ?????????? ?? ??.?. ?.?.?.03.03.2015 ."," ? ??????"
5504,2150461,14,20,20,2015-03-19,2015-03-03,,,"????? ????????? ?????????? ?? ??.?. ?.?.?."," ? ??????"
5505,2150471,18,20,20,2015-03-25,2015-03-25,,,"??? ???.?."," ? ??????"
5506,2150491,45,20,20,2015-03-24,2015-03-24,,,," ? ??????"
5507,2150501,97,20,20,2015-03-24,2015-03-23,,,"23.03.15 - 4 ???. ????? ?????????????????  ???????? ?? ??? ?.?."," ? ??????"
5508,2150502,97,20,20,2015-03-24,2015-03-23,,,"23.03.15 - 4 ???. ????? ?????????????????  ???????? ?? ??? ?.?."," ? ??????"
5509,2150511,45,20,20,2015-04-08,2015-04-08,,,," ? ??????"
5510,2150531,57,20,20,2015-04-14,2015-04-14,,,," ? ??????"
5511,2150541,45,20,20,2015-04-16,2015-04-16,,,," ? ??????"
5512,2150551,45,20,20,2015-04-16,2015-04-16,,,," ? ??????"
5513,2150561,18,20,20,2015-04-22,2015-04-23,,,"??????????? ?????? ? ?????????????? ?????? ?? ? ???.??????? 78:38:0022445:13."," ? ??????"
5514,2150571,18,20,20,2015-04-24,2015-04-24,,,"?? ??????????? ????? ????????."," ? ??????"
5515,2150581,84,20,20,2015-04-27,2015-04-15,,,," ? ??????"
5516,2150591,18,20,20,2015-04-27,2015-04-27,,,"?? ??????????? ????? ?????????? ?."," ? ??????"
5517,2150601,45,20,20,2015-04-27,2015-04-27,,,," ? ??????"
5518,2150611,18,20,20,2015-04-28,2015-04-27,,,"?????????? ?. ?? ??.?????."," ? ??????"
5519,2150621,18,20,20,2015-04-29,2015-04-27,,,"?? ??.????? ???????? ?.?."," ? ??????"
5520,2150631,45,20,20,2015-05-05,2015-05-05,,,," ? ??????"
5521,2150641,45,20,20,2015-05-07,2015-05-07,,,," ? ??????"
5522,2150651,45,20,20,2015-05-07,2015-05-07,,,," ? ??????"
5523,2150661,49,21,21,2015-06-15,2015-06-15,,,," ? ??????"
5524,2150671,45,20,20,2015-05-18,2015-05-18,,,," ? ??????"
5525,2150681,18,20,20,2015-05-18,2015-05-14,,,"14.05.15 ?????????? ???????? ?."," ? ??????"
5526,2150691,18,20,20,2015-05-19,2015-05-14,,,"14.05.15 ?????????? ?? ??.????? ???????? ?."," ? ??????"
5527,2150701,45,20,20,2015-05-25,2015-05-25,,,," ? ??????"
5528,2150711,57,20,20,2015-05-28,2015-05-28,,,"???????? 02.06.15"," ? ??????"
5529,2150721,14,20,20,2015-05-27,2015-05-27,,,"????? ??????? ?????????? ???????? 27.05.15."," ? ??????"
5530,2150731,19,14,14,2015-05-29,2015-05-29,30-2200729,,," ? ??????"
5531,2150741,100,20,20,2015-06-16,2015-06-10,,,," ? ??????"
5532,2150751,111,20,20,2015-06-05,2015-06-05,296,,"???.?296 ????"," ? ??????"
5533,2150752,111,20,20,2015-06-05,2015-06-05,296,,"???.?296 ????"," ? ??????"
5534,2150761,45,20,20,2015-06-09,2015-06-09,,,," ? ??????"
5535,2150771,45,20,20,2015-06-10,2015-06-10,,,," ? ??????"
5536,2150781,45,20,20,2015-06-10,2015-06-10,,,," ? ??????"
5537,2150791,45,14,14,2015-06-22,2015-06-22,,,," ? ??????"
5538,2150801,45,20,20,2015-06-24,2015-06-24,,,," ? ??????"
5539,2150802,4,14,14,2015-06-26,2015-06-25,12_20614,,," ? ??????"
5540,2150803,4,14,14,2015-06-26,2015-06-25,12_20614,,," ? ??????"
5541,2150804,4,14,14,2015-06-26,2015-06-25,12_20614,,," ? ??????"
5542,2150805,4,14,14,2015-06-26,2015-06-25,12_20614,,," ? ??????"
5543,2150812,19,20,20,2015-08-27,2015-08-14,30-2396832,,," ? ??????"
5544,2150821,45,14,14,2015-07-07,2015-07-07,,,," ? ??????"
5545,2150831,45,20,20,2015-07-13,2015-07-13,,,," ? ??????"
5546,2150841,18,20,20,2015-07-15,2015-07-14,,,," ? ??????"
5547,2150851,19,20,20,2015-07-17,2015-07-06,30-2291631,,," ? ??????"
5548,2150861,19,20,20,2015-07-23,2015-07-21,30-2333043,,"???????? ???????? ?????????"," ? ??????"
5549,2150871,45,20,20,2015-07-24,2015-07-24,,,," ? ??????"
5550,2150881,14,6,6,2015-11-18,2015-11-18,,,"?????????? ????????? ???. ?? ?? ????? ???? ??????"," ? ??????"
5551,2150891,14,6,6,2015-11-18,2015-11-18,,,"?????????? ????????? ???. ?? ?? ????? ???? ??????"," ? ??????"
5552,2150901,91,6,6,2015-09-14,2015-09-14,,,"?????????? ????? ???? ?????? ? ??????? ?? :4075. ?????? ????????? ????????????? ??? ??? ?? &quot;???????????&quot; ? ??? ???"," ? ??????"
5553,2150911,14,6,6,2015-11-18,2015-11-18,,,"?????????? ????????? ???. ?? ?? ????? ???? ??????"," ? ??????"
5554,2150921,14,6,6,2015-11-18,2015-11-18,,,"?????????? ????????? ???. ?? ?? ????? ???? ??????"," ? ??????"
5555,2150931,14,6,6,2015-11-18,2015-11-18,,,"?????????? ????????? ???. ?? ?? ????? ???? ??????"," ? ??????"
5556,2150941,45,20,20,2015-07-29,2015-07-29,,,," ? ??????"
5557,2150951,45,20,20,2015-07-30,2015-07-30,,,," ? ??????"
5558,2150961,45,20,20,2015-07-30,2015-07-30,,,," ? ??????"
5559,2150981,45,20,20,2015-08-05,2015-08-05,,,," ? ??????"
5560,2150991,45,14,14,2015-08-07,2015-08-07,,,," ? ??????"
5561,2151001,57,20,20,2015-08-14,2015-08-14,,,," ? ??????"
5562,2151011,107,20,20,2015-08-18,2015-08-11,,,"?? ??????????? ?????."," ? ??????"
5563,2151021,91,20,20,2015-08-20,2015-08-20,,,"20.08.15 ????? ?????? ?? ? 2-? ???. +CD ???????????? ??????? ?.?."," ? ??????"
5564,2151031,91,20,20,2015-08-24,2015-08-04,,,," ? ??????"
5565,2151041,91,20,20,2015-08-24,2015-07-28,,,," ? ??????"
5566,2151051,91,20,20,2015-08-24,2015-08-06,,,," ? ??????"
5567,2151061,91,20,20,2015-08-24,2015-07-31,,,," ? ??????"
5568,2151071,91,4,4,2015-08-20,2015-06-22,,,," ? ??????"
5569,2151081,21,20,20,2015-08-24,2015-08-24,,,"24.08.15 ????????? ??????? ???????????? safonov.e@olmpauto.ru"," ? ??????"
5570,2151091,45,20,20,2015-08-27,2015-08-27,,,," ? ??????"
5571,2151101,14,20,20,2015-08-31,2015-08-31,,,," ? ??????"
5572,2151111,14,20,20,2015-08-31,2015-08-31,,,," ? ??????"
5573,2151121,14,20,20,2015-08-31,2015-08-31,,,," ? ??????"
5574,2151131,21,20,20,2015-09-03,2015-09-01,2015-5532,,"01.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. ???????? 11.09.2015?."," ? ??????"
5575,2151132,21,20,20,2015-09-03,2015-09-01,2015-5533,,"01.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. ???????? 11.09.2015?."," ? ??????"
5576,2151133,21,20,20,2015-09-03,2015-09-01,2015-5534,,"01.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. ???????? 11.09.15."," ? ??????"
5577,2151134,21,20,20,2015-09-03,2015-09-01,2015-5536,,"01.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. ???????? 11.09.2015?."," ? ??????"
5578,2151135,21,20,20,2015-09-03,2015-09-01,2015-5537,,"01.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. ???????? 11.09.2015?."," ? ??????"
5579,2151136,21,20,20,2015-09-03,2015-09-02,2015-9673,,"02.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. ???????? 11.09.15."," ? ??????"
5580,2151137,21,20,20,2015-08-28,2015-08-27,2015-5616,,"27.08.15 ?.?.?. ????????? ??????????? ??????? ?? ?? ? ?????? ???????? ??.1 - ??.6. ???????? 11.09.15."," ? ??????"
5581,2151138,21,20,20,2015-09-03,2015-09-02,2015-9675,,"02.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. 11.09.15 ???????? ??????????? ?? ?????????? ????????"," ? ??????"
5582,2151139,21,20,20,2015-09-03,2015-09-02,2015-9676,,"02.09.15 ????? ?????? ? ?????????????? ???????? ? ???? ???.??????? ?? ?? ? ?????? ??.1-??.6. 11.09.15 ???????? ??????????? ?? ?????????? ????????"," ? ??????"
5583,2151141,45,20,20,2015-08-31,2015-08-31,,,," ? ??????"
5584,2151142,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5585,2151143,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5586,2151144,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5587,2151145,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5588,2151146,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5589,2151147,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5590,2151148,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5591,2151149,91,13,13,2015-09-11,2015-09-11,,,," ? ??????"
5592,2151161,18,4,4,2015-11-13,2015-11-13,,,"?? ?????."," ? ??????"
5593,2151171,45,20,20,2015-09-10,2015-09-10,,,," ? ??????"
5594,2151181,18,20,20,2015-09-15,2015-09-15,,,"?.?. ? ?????????? ????????? ?? ??.????? ??????? ?."," ? ??????"
5595,2151191,45,20,20,2015-09-15,2015-09-15,,,," ? ??????"
5596,2151201,45,20,20,2015-09-16,2015-09-16,,,," ? ??????"
5597,2151202,91,20,20,2015-09-21,2015-09-18,,,," ? ??????"
5598,2151203,91,13,13,2015-09-21,2015-09-18,,,," ? ??????"
5599,2151211,91,13,13,2015-09-21,2015-09-18,,,," ? ??????"
5600,2151221,91,4,4,2015-09-21,2015-03-26,,,"??????? ????? ?????????? ????????."," ? ??????"
5601,2151231,91,4,4,2015-09-21,2015-05-13,,,"????? ????????? ?????????? ????????."," ? ??????"
5602,2151241,91,4,4,2015-09-21,2015-06-29,,,"????? ????????? ?????????? ????????."," ? ??????"
5603,2151251,91,4,4,2015-09-22,2015-07-10,,,"10.07.2015 ????? ????????? ?????????? ?????????."," ? ??????"
5604,2151261,91,4,4,2015-09-22,2015-05-14,,,"14.05.15 ????? ????????? ?????????? ?????????."," ? ??????"
5605,2151271,91,4,4,2015-09-22,2015-08-05,,,"05.08.2015 ????? ????????? ?????????? ?????????."," ? ??????"
5606,2151291,91,4,4,2015-09-22,2015-06-23,,,"23.06.2015 ????? ????????? ?????????? ?????????."," ? ??????"
5607,2151301,91,3,3,2015-09-25,2015-09-22,,,"23.09.15 ????? ???????? ?????????."," ? ??????"
5608,2151311,45,14,14,2015-09-24,2015-09-24,,,," ? ??????"
5609,2151321,49,14,14,2015-10-19,2015-10-19,,,," ? ??????"
5610,2151322,45,14,14,2015-09-24,2015-09-24,,,," ? ??????"
5611,2151331,45,14,14,2015-09-24,2015-09-24,,,," ? ??????"
5612,2151341,45,14,14,2015-09-24,2015-09-24,,,," ? ??????"
5613,2151351,45,20,20,2015-09-28,2015-09-28,,,," ? ??????"
5614,2151361,45,20,20,2015-09-28,2015-09-28,,,," ? ??????"
5615,2151371,18,20,20,2015-09-29,2015-09-29,,,"?? ??.????? ?????????."," ? ??????"
5616,2151381,97,20,20,2015-09-29,2015-09-29,,,???????," ? ??????"
5617,2151391,90,3,3,2015-10-07,2015-10-07,,,," ? ??????"
5618,2151392,90,3,3,2015-10-07,2015-10-07,,,," ? ??????"
5619,2151401,14,20,20,2015-10-02,2015-10-01,,,"????????? ?????????? ?? ??.????? ?????????."," ? ??????"
5620,2151411,45,20,20,2015-10-02,2015-10-02,,,," ? ??????"
5621,2151421,45,20,20,2015-10-02,2015-10-02,,,," ? ??????"
5622,2151431,45,20,20,2015-10-02,2015-10-02,,,," ? ??????"
5623,2151432,14,20,20,2015-10-14,2015-10-09,,,?????????????????," ? ??????"
